,Account Name,Date Created,Tweet,Pos. Sentiment Score,Neg. Sentiment Score,Neut. Sentiment Score,Comp. Sentiment Score
249,@CNN,Mon Jan 08 16:51:02 +0000 2018,"Sen. Bob Corker, who is traveling today on Air Force One with President Trump, has repaired his relationship with t… https://t.co/08W6Rf7UjF",0.0,0.0,1.0,0.0
250,@CNN,Mon Jan 08 16:40:12 +0000 2018,Samantha Barry named Glamour editor-in-chief https://t.co/51ofIh4CKF https://t.co/lQlXBv0giz,0.362,0.0,0.638,0.5267
251,@CNN,Mon Jan 08 16:40:12 +0000 2018,Oprah knew exactly what she was doing on Sunday night | Analysis by @CillizzaCNN https://t.co/xjKabk5X6i https://t.co/cHR4UJaghV,0.0,0.0,1.0,0.0
252,@CNN,Mon Jan 08 16:30:16 +0000 2018,"Britain's Princess Charlotte, youngest child of the Duke and Duchess of Cambridge, started nursery school on Monday… https://t.co/XQNcXjP0ql",0.0,0.0,1.0,0.0
253,@CNN,Mon Jan 08 16:20:10 +0000 2018,"In a 1999 interview with Larry King, Donald Trump said that his first choice for a running mate would be Oprah Winf… https://t.co/0MpszMASLR",0.0,0.0,1.0,0.0
254,@CNN,Mon Jan 08 16:12:47 +0000 2018,"Two people injured after a fire broke out on the roof of Trump Tower in New York City, authorities say… https://t.co/ljIDJEyPtm",0.0,0.317,0.683,-0.7845
255,@CNN,Mon Jan 08 16:00:49 +0000 2018,"""She knows how to win""

""I adore Oprah""

Here's what Trump tweeted about Oprah in 2012: https://t.co/5tipFwFnKt https://t.co/FvVhtJwdGI",0.316,0.0,0.684,0.8126
256,@CNN,Mon Jan 08 15:47:11 +0000 2018,"The Trump administration will end protections for certain nationals of El Salvador, a source familiar with the deci… https://t.co/80O0ZX0BaD",0.11,0.0,0.89,0.2732
257,@CNN,Mon Jan 08 15:37:42 +0000 2018,"NOAA announces 2017 was the most expensive year on record for US weather disasters, costing $306 billion… https://t.co/hSUu12Ih9l",0.0,0.175,0.825,-0.5574
258,@CNN,Mon Jan 08 15:26:10 +0000 2018,Here's what Oprah Winfrey said at the Golden Globes last night https://t.co/5OhZO0Lf7s https://t.co/92Jg52kiI2,0.0,0.0,1.0,0.0
259,@CNN,Mon Jan 08 15:13:17 +0000 2018,"JUST IN: Oprah Winfrey is actively thinking about running for President in 2020, two of her close friends tell CNN… https://t.co/MTOfbFs1hj",0.221,0.0,0.779,0.6597
260,@CNN,Mon Jan 08 14:50:34 +0000 2018,"In the US, the rate of children injuring their eyes with air guns skyrocketed between 1990 and 2012… https://t.co/caDglLpVeh",0.0,0.0,1.0,0.0
261,@CNN,Mon Jan 08 14:36:15 +0000 2018,Stars transformed the red carpet. Shows featuring women won awards. Then Oprah stole the show.… https://t.co/UrXYCKACnO,0.324,0.0,0.676,0.7717
262,@CNN,Mon Jan 08 14:20:45 +0000 2018,"Former independent counsel Ken Starr said Monday it's ""probable"" that President Trump will be interviewed face-to-f… https://t.co/ZlUzOPOXsL",0.0,0.0,1.0,0.0
263,@CNN,Mon Jan 08 14:05:03 +0000 2018,Oprah's Golden Globes speech sounds like the start of a presidential campaign | via @BrianStelter… https://t.co/MijS85yfB2,0.161,0.0,0.839,0.3612
264,@CNN,Mon Jan 08 13:54:42 +0000 2018,"Meet Kathryn Smith, the first woman to become a full-time coach in the NFL.

#BossFiles with @PoppyHarlowCNN: 

Lis… https://t.co/W2dXx3adXG",0.0,0.0,1.0,0.0
265,@CNN,Mon Jan 08 13:39:36 +0000 2018,"H&amp;M apologizes for using a black child to model a sweatshirt with a ""coolest monkey in the jungle"" slogan… https://t.co/y7EbbZfcj5",0.135,0.0,0.865,0.3612
266,@CNN,Mon Jan 08 13:25:15 +0000 2018,A former adviser to President Trump's presidential campaign says giving author Michael Wolff access at the White Ho… https://t.co/EKCQUEC7w5,0.124,0.0,0.876,0.34
267,@CNN,Mon Jan 08 13:10:04 +0000 2018,"""I want all the girls watching here, now, to know that a new day is on the horizon!"": Read Oprah Winfrey's rousing… https://t.co/5MAXNKZR8L",0.07,0.0,0.93,0.1511
268,@CNN,Mon Jan 08 13:01:35 +0000 2018,"Stars transformed the red carpet. Shows featuring women won awards. Then Oprah stole the show. 

The #GoldenGlobes… https://t.co/3MMTFJdLmj",0.295,0.0,0.705,0.7717
269,@CNN,Mon Jan 08 12:50:13 +0000 2018,"RT @NewDay: Will President Trump meet with Robert Mueller in the Russia probe?

Sen. Richard Blumenthal says, ""Unquestionably, there has to…",0.0,0.0,1.0,0.0
270,@CNN,Mon Jan 08 12:50:02 +0000 2018,"5 things for Monday:

- #GoldenGlobes
- Politics
- North and South Korea
- Las Vegas shooting
- Weather… https://t.co/YkRfGEq2zD",0.0,0.0,1.0,0.0
271,@CNN,Mon Jan 08 12:40:06 +0000 2018,"President Trump's physical is scheduled for Friday, but it's unlikely to shed light on the President's mental fitne… https://t.co/vc7h9eoFde",0.0,0.0,1.0,0.0
272,@CNN,Mon Jan 08 12:30:03 +0000 2018,Here's the full list of #GoldenGlobes winners https://t.co/lLZBW8GaHU https://t.co/2TXnmjW2KQ,0.279,0.0,0.721,0.4767
273,@CNN,Mon Jan 08 12:20:07 +0000 2018,Congress returns this week with just eight legislative days before a possible government shutdown… https://t.co/ELaaV9I8FV,0.0,0.0,1.0,0.0
274,@CNN,Mon Jan 08 12:10:06 +0000 2018,"President Trump has deleted a tweet citing his ""consensual presidency"" https://t.co/9fvAoY07S3 https://t.co/MK7YIGsrtq",0.0,0.0,1.0,0.0
275,@CNN,Mon Jan 08 12:00:17 +0000 2018,"""We went to church"": Reactions to Oprah's speech https://t.co/YHsJcNPZaB https://t.co/BJBQk0pjen",0.0,0.0,1.0,0.0
276,@CNN,Mon Jan 08 11:53:05 +0000 2018,"If Mitt Romney wants to become Utah's next senator, there's virtually nothing standing in the 2012 Republican presi… https://t.co/mCjMeA9Mf0",0.0,0.0,1.0,0.0
277,@CNN,Mon Jan 08 11:52:33 +0000 2018,"RT @NewDay: Fmr. Trump campaign adviser Michael Caputo on Michael Wolf's 'Fire &amp; Fury': ""This book is trash.""

CNN's @ChrisCuomo: ""You guys…",0.0,0.103,0.897,-0.34
278,@CNN,Mon Jan 08 11:43:05 +0000 2018,A record-breaking 22 women are now serving in the US Senate https://t.co/0HeTO3AfVb https://t.co/qx8e0zMFuC,0.0,0.0,1.0,0.0
279,@CNN,Mon Jan 08 11:34:12 +0000 2018,Stars transformed the red carpet. Shows featuring women won awards. Then Oprah stole the show.… https://t.co/CfQfzkm3GA,0.324,0.0,0.676,0.7717
280,@CNN,Mon Jan 08 11:14:02 +0000 2018,"US President Donald Trump has deleted a Tweet citing his ""consensual presidency"" (when the actual quote called it '… https://t.co/Gp7Y9eMPr6",0.0,0.0,1.0,0.0
281,@CNN,Mon Jan 08 11:06:07 +0000 2018,The Golden Globes delivered powerful messages about and from women - but also highlighted the awkward challenge of… https://t.co/7IwhWkaPZT,0.165,0.094,0.741,0.1154
282,@CNN,Mon Jan 08 11:03:44 +0000 2018,"""There's only one viewer you care about,"" CNN's Jake Tapper tells Trump aide Stephen Miller during fiery interview… https://t.co/THQFfgsMe3",0.142,0.106,0.752,0.2023
283,@CNN,Mon Jan 08 10:58:09 +0000 2018,The complete list of all the #GoldenGlobes winners. https://t.co/ZVfjdbJBTo https://t.co/8A9qztfy9D,0.256,0.0,0.744,0.4767
284,@CNN,Mon Jan 08 10:48:07 +0000 2018,"In the US, the rate of children injuring their eyes with air guns skyrocketed between 1990 and 2012 https://t.co/1ijOeZm2Bi",0.0,0.0,1.0,0.0
285,@CNN,Mon Jan 08 10:45:11 +0000 2018,Barack Obama will be the first guest on David Letterman's new Netflix show https://t.co/tmVXl0b7jx https://t.co/0DlWyJDcNo,0.0,0.0,1.0,0.0
286,@CNN,Mon Jan 08 10:39:59 +0000 2018,"After a brutally cold weekend in the US, nearly 83 million people across the Midwest and parts of the South East ar… https://t.co/l6VPM2ltN7",0.0,0.16,0.84,-0.6124
287,@CNN,Mon Jan 08 10:30:25 +0000 2018,Comedian Stephen Colbert extends Trump satire into animated realm https://t.co/dd3dxw1aur https://t.co/KWNG1QEaF9,0.313,0.0,0.687,0.4767
288,@CNN,Mon Jan 08 10:15:19 +0000 2018,Trump's first-year jobs record was strong. Just not as strong as Obama's last year. https://t.co/PMIC4s7ogh https://t.co/sC4Pzjtj5p,0.32,0.0,0.68,0.765
289,@CNN,Mon Jan 08 10:00:29 +0000 2018,"""Fire and Fury"" publisher is rushing to print more books https://t.co/VKbsvezp4a https://t.co/dlXpWi0e0s",0.0,0.379,0.621,-0.7269
290,@CNN,Mon Jan 08 09:45:11 +0000 2018,Trump's first-year jobs record was strong. Just not as strong as Obama's last year. https://t.co/HJ8oR1HlJK https://t.co/51otZhadXq,0.32,0.0,0.68,0.765
291,@CNN,Mon Jan 08 09:32:13 +0000 2018,"During a fiery interview with CNN's Jake Tapper?, White House senior policy adviser Stephen Miller called former Wh… https://t.co/8cNTGw132x",0.0,0.124,0.876,-0.34
292,@CNN,Mon Jan 08 09:15:04 +0000 2018,"JetBlue says it's handing out $21 million worth of bonuses to employees because of the corporate tax cut. All 21,00… https://t.co/EcCuR8Civc",0.215,0.082,0.703,0.5267
293,@CNN,Mon Jan 08 09:00:29 +0000 2018,"JetBlue says it's handing out $21 million worth of bonuses to employees because of the corporate tax cut. All 21,00… https://t.co/08kOQ5d9JE",0.215,0.082,0.703,0.5267
294,@CNN,Mon Jan 08 08:57:05 +0000 2018,"SpaceX kicked off the new year with a mystery-shrouded mission to deliver a government spacecraft, called Zuma, int… https://t.co/uPuTSC0B7J",0.0,0.0,1.0,0.0
295,@CNN,Mon Jan 08 08:51:11 +0000 2018,An oil tanker that collided with a freight ship off the east coast of China was still on fire Monday and at risk of… https://t.co/zjYXaLKwXk,0.0,0.17,0.83,-0.5423
296,@CNN,Mon Jan 08 08:50:04 +0000 2018,The complete list of all the #GoldenGlobes winners. https://t.co/uPt6yIXgr6 https://t.co/XP1BzLqklI,0.256,0.0,0.744,0.4767
297,@CNN,Mon Jan 08 08:45:04 +0000 2018,"Federal authorities are actively investigating allegations of corruption related to the Clinton Foundation, accordi… https://t.co/Dl7YAX9yjb",0.141,0.0,0.859,0.3182
298,@CNN,Mon Jan 08 08:30:11 +0000 2018,A record-breaking 22 women are now serving in the US Senate https://t.co/3jsA1G2OG9 https://t.co/owxU1244nf,0.0,0.0,1.0,0.0
299,@CNN,Mon Jan 08 08:30:03 +0000 2018,Women take center stage at powerful #GoldenGlobes ceremony https://t.co/TN9fucV2Ye https://t.co/jXYWI8JeR1,0.237,0.0,0.763,0.4215
300,@FoxNews,Mon Jan 08 22:51:00 +0000 2018,.@POTUS tells farming convention the ‘American dream is roaring back to life’ https://t.co/zp55oFgeRa,0.143,0.0,0.857,0.25
301,@FoxNews,Mon Jan 08 22:43:38 +0000 2018,".@JesseBWatters on Michael Wolff's @WhiteHouse book 'Fire and Fury': ""The main point of the book was that @POTUS di… https://t.co/0mGfkKgAQv",0.0,0.112,0.888,-0.34
302,@FoxNews,Mon Jan 08 22:30:40 +0000 2018,".@kimguilfoyle on attacks on @POTUS' 'mental fitness': ""So, how did he get into the @WhiteHouse?...He did all the d… https://t.co/jmCzJc0iQg",0.0,0.132,0.868,-0.4404
303,@FoxNews,Mon Jan 08 22:23:03 +0000 2018,.@NAACP calls for 'snowflake' protest against #Trump at College Football Championship https://t.co/YWhjZSbCYI,0.195,0.134,0.671,0.2263
304,@FoxNews,Mon Jan 08 22:15:05 +0000 2018,"TONIGHT: @WhiteHouse Policy Advisor Stephen Miller speaks to @TuckerCarlson at 8p ET on ""Tucker Carlson Tonight.""… https://t.co/DP4EMb8bR1",0.0,0.0,1.0,0.0
305,@FoxNews,Mon Jan 08 22:14:02 +0000 2018,"During remarks at the American Farm Bureau Federation Convention in Nashville, TN, @POTUS had this to say about the… https://t.co/jRlotgffoa",0.0,0.0,1.0,0.0
306,@FoxNews,Mon Jan 08 22:08:53 +0000 2018,".@POTUS: ""We are witnessing a new era of patriotism, prosperity, and pride, and at the forefront of this exciting n… https://t.co/xDfBlAxOH0",0.255,0.0,0.745,0.7311
307,@FoxNews,Mon Jan 08 22:08:12 +0000 2018,.@TheJusticeDept official who concealed meetings with #Trump dossier figures loses another job title https://t.co/vTkII3kbDG,0.0,0.15,0.85,-0.3182
308,@FoxNews,Mon Jan 08 22:04:42 +0000 2018,".@POTUS: ""Our task is to preserve the freedom that American soldiers have fought for and died for in every generati… https://t.co/XtYNE2OdmV",0.149,0.21,0.641,-0.1779
309,@FoxNews,Mon Jan 08 22:00:11 +0000 2018,".@POTUS: ""Every American child deserves to grow up in a safe community and to live a life full of dignity, purpose… https://t.co/FYUnr314Bu",0.237,0.0,0.763,0.6808
310,@FoxNews,Mon Jan 08 21:55:42 +0000 2018,".@POTUS: ""We are going to end chain migration. We are going to end the lottery system, and we are going to build th… https://t.co/8mtpWySRxn",0.0,0.0,1.0,0.0
311,@FoxNews,Mon Jan 08 21:54:14 +0000 2018,"""We're also moving swiftly to bring hope and prosperity to struggling rural communities."" - @POTUS signs two execut… https://t.co/xc836etyby",0.223,0.122,0.655,0.3182
312,@FoxNews,Mon Jan 08 21:49:57 +0000 2018,".@POTUS: ""We want to see even more victories for the American farmer and the American rancher."" https://t.co/WVMHftBr3q",0.075,0.0,0.925,0.0772
313,@FoxNews,Mon Jan 08 21:48:19 +0000 2018,JUST IN: President #Trump signs two executive orders to expand broadband access in rural areas https://t.co/CdtfA6tAtZ,0.133,0.0,0.867,0.3182
314,@FoxNews,Mon Jan 08 21:47:30 +0000 2018,".@POTUS: ""There's plenty of space for people to express their views, and to protest. But we love our flag, we love… https://t.co/RMkA65HhGO",0.16,0.076,0.763,0.4939
315,@FoxNews,Mon Jan 08 21:42:51 +0000 2018,".@POTUS: ""We're fighting for our farmers...and we're fighting for our country, and for our great American flag."" https://t.co/MT57vbDEJy",0.17,0.207,0.622,0.0258
316,@FoxNews,Mon Jan 08 21:39:40 +0000 2018,".@POTUS speaking to the American Farm Bureau Federation: ""You are forgotten no more."" https://t.co/IXGscbC3lB",0.0,0.255,0.745,-0.4767
317,@FoxNews,Mon Jan 08 21:35:21 +0000 2018,".@POTUS: ""You're going to be spared...of the deeply unfair estate tax, known as the 'death tax.' So, you can keep y… https://t.co/BvZCJ0D3wa",0.0,0.267,0.733,-0.807
318,@FoxNews,Mon Jan 08 21:32:50 +0000 2018,".@POTUS: ""Under this new law, the typical family of four earning $75,000 will see an income tax cut of more than $2… https://t.co/kWJ9KtRyrL",0.0,0.087,0.913,-0.2732
319,@FoxNews,Mon Jan 08 21:28:44 +0000 2018,".@POTUS: ""Republicans came together and delivered historic relief for our farmers and our middle class."" https://t.co/CLkunkhWws",0.171,0.0,0.829,0.4767
320,@FoxNews,Mon Jan 08 21:27:30 +0000 2018,".@POTUS: ""We know that our nation was founded by farmers. Our independence was won by farmers."" https://t.co/0TyUtPwyxt",0.188,0.0,0.812,0.5719
321,@FoxNews,Mon Jan 08 21:23:31 +0000 2018,".@POTUS: ""Farmers have always, always, always led the way."" https://t.co/IhdUBGP5ts",0.0,0.0,1.0,0.0
322,@FoxNews,Mon Jan 08 21:20:42 +0000 2018,".@POTUS: ""We have been working every day to deliver for America's farmers, just as they work every single day to de… https://t.co/7dgeQgrloK",0.0,0.0,1.0,0.0
323,@FoxNews,Mon Jan 08 21:18:23 +0000 2018,".@POTUS: ""Here as the state slogan goes: 'We see America at its absolute best,' and you're doing well."" https://t.co/ZXHxuOQtfd",0.0,0.0,1.0,0.0
324,@FoxNews,Mon Jan 08 21:12:37 +0000 2018,.@POTUS is expected to discuss trade and economic issues in Nashville speech https://t.co/GgIRJCYmPM,0.0,0.0,1.0,0.0
325,@FoxNews,Mon Jan 08 21:09:26 +0000 2018,"""[@realDonaldTrump] is like every politician; he wants to be loved a little bit."" Former Reagan Campaign Manager… https://t.co/7MH993MWk2",0.299,0.0,0.701,0.7506
326,@FoxNews,Mon Jan 08 21:04:35 +0000 2018,"TUNE IN: @POTUS to deliver remarks to the American Farm Bureau Federation in Nashville, Tennessee. https://t.co/xCLL1a8GhF",0.0,0.0,1.0,0.0
327,@FoxNews,Mon Jan 08 20:58:29 +0000 2018,"Washington state deputy killed, prompting massive manhunt https://t.co/pie42JhUZX",0.0,0.391,0.609,-0.6705
328,@FoxNews,Mon Jan 08 20:56:58 +0000 2018,Ex-wife of slain NBA player agrees to face Tennessee charges https://t.co/PfuFIwazCG,0.14,0.163,0.698,-0.0772
329,@FoxNews,Mon Jan 08 20:52:10 +0000 2018,OPINION: Why 2018 could truly be historic for small business (and it's about time!) (via @FoxNewsOpinion) https://t.co/FBYaSIMrSF,0.166,0.0,0.834,0.4926
330,@FoxNews,Mon Jan 08 20:31:04 +0000 2018,".@bykowicz on Michael Wolff's book: ""I feel like this is a story that isn't going away anytime soon.""… https://t.co/bheE3VUuyL",0.128,0.0,0.872,0.3612
331,@FoxNews,Mon Jan 08 20:27:54 +0000 2018,Former #Trump administration officials: Where are they now? https://t.co/DjEVSzXxUH,0.0,0.0,1.0,0.0
332,@FoxNews,Mon Jan 08 20:26:04 +0000 2018,Trump org attorneys slam ultra-luxe NYC condo building for trying to drop #Trump name from doorway https://t.co/XLmX7yx19q,0.0,0.239,0.761,-0.5719
333,@FoxNews,Mon Jan 08 20:23:54 +0000 2018,"Texas A&amp;M football reporter Courtney Roland found unharmed, police say https://t.co/MfMns0ftXX",0.0,0.0,1.0,0.0
334,@FoxNews,Mon Jan 08 20:22:37 +0000 2018,'Fixer Upper' star @joannagaines demands $150K to take part in lawsuit deposition https://t.co/P4ssEry5Dp,0.0,0.137,0.863,-0.2263
335,@FoxNews,Mon Jan 08 20:16:05 +0000 2018,OPINION: Earmarks - those special taxpayer-funded 'favors' for members of Congress - may be back (via… https://t.co/Afzy5kF4Us,0.162,0.0,0.838,0.4019
336,@FoxNews,Mon Jan 08 20:12:35 +0000 2018,.@POTUS arrives in Nashville for speech to American Farm Bureau Federation https://t.co/1pIshXDcDA,0.0,0.0,1.0,0.0
337,@FoxNews,Mon Jan 08 20:08:23 +0000 2018,"#Trump lawyers consider possible interview of president by Mueller team, @johnrobertsFox reports… https://t.co/eLMWu342rk",0.0,0.0,1.0,0.0
338,@FoxNews,Mon Jan 08 20:03:50 +0000 2018,DOJ official who concealed meetings with #Trump dossier figures loses another job title https://t.co/lW2kqSSLDc,0.0,0.15,0.85,-0.3182
339,@FoxNews,Mon Jan 08 19:57:14 +0000 2018,.@KatTimpf Teaches Her Own 'Masterclass': How to Be a Cable News Pundit https://t.co/xrxY2tJ1E4,0.0,0.0,1.0,0.0
340,@FoxNews,Mon Jan 08 19:53:32 +0000 2018,.@Judgenap: Mueller Believes Manafort Will Roll Over on President #Trump https://t.co/BgvGb1uQRr,0.0,0.0,1.0,0.0
341,@FoxNews,Mon Jan 08 19:52:48 +0000 2018,"OPINION: @SteveHiltonx: Say goodbye to Alexa and Siri, resist the temptations of Google Home and make your life mor… https://t.co/apem8SGEgP",0.0,0.0,1.0,0.0
342,@FoxNews,Mon Jan 08 19:48:30 +0000 2018,"All charges against rancher Cliven Bundy, three others are dismissed https://t.co/Ln4b9FVDPj https://t.co/SPtuUT77It",0.0,0.16,0.84,-0.2732
343,@FoxNews,Mon Jan 08 19:45:16 +0000 2018,"3 dead, 1 injured in apparent murder-suicide at Texas resort, police say https://t.co/ZVDV2PPINg",0.0,0.438,0.562,-0.7906
344,@FoxNews,Mon Jan 08 19:43:05 +0000 2018,"""DRAIN THE PUTT"": A @ClemsonUniv student made the crowd erupt into cheers after he sank a 94-foot putt and won $10,… https://t.co/8keK8wnWI2",0.274,0.0,0.726,0.7783
345,@FoxNews,Mon Jan 08 19:42:29 +0000 2018,WikiLeaks tweets then deletes link to text of new #Trump book https://t.co/M6qoYwYFDX,0.0,0.0,1.0,0.0
346,@FoxNews,Mon Jan 08 19:37:47 +0000 2018,OPINION: @RepMikeTurner: The Obama-era neglect of our military must come to an end (via @FoxNewsOpinion) https://t.co/75TTTDusqA,0.0,0.167,0.833,-0.4588
347,@FoxNews,Mon Jan 08 19:34:27 +0000 2018,"MS-13 gang member who stabbed 15-year-old girl 13 times, sliced off tattoo pleads guilty to brutal killing https://t.co/Q2DCwPSwnF",0.0,0.504,0.496,-0.9349
348,@FoxNews,Mon Jan 08 19:31:05 +0000 2018,"Marie Harf on celebrities dubbing @Oprah 'our future president': ""All of these old rules about what is acceptable d… https://t.co/u1kD0945EA",0.108,0.0,0.892,0.3182
349,@FoxNews,Mon Jan 08 19:27:54 +0000 2018,"JUST IN: @MittRomney treated over summer for prostate cancer, prognosis good https://t.co/jd6xzQSTlu",0.168,0.254,0.578,-0.3612
350,@FoxNews,Mon Jan 08 19:27:06 +0000 2018,".@HolmesJosh on celebrities dubbing @Oprah 'our future president':  ""What you're looking at is a Democratic Party t… https://t.co/BCVlfP4upG",0.144,0.0,0.856,0.4019
351,@FoxNews,Mon Jan 08 19:20:08 +0000 2018,"It's Kim Jong Un's birthday (probably), but North Koreans aren't celebrating https://t.co/LW21Oue5zE",0.0,0.267,0.733,-0.612
352,@FoxNews,Mon Jan 08 19:14:56 +0000 2018,Hero whale saves snorkeler from tiger shark in the Pacific Ocean https://t.co/62h0QMnvo4,0.247,0.0,0.753,0.5574
353,@FoxNews,Mon Jan 08 19:11:48 +0000 2018,".@RepLizCheney: ""One of the things you can count on with this president is he's not going to be somebody who agrees… https://t.co/KfZR7Lhzmo",0.0,0.0,1.0,0.0
354,@FoxNews,Mon Jan 08 19:05:46 +0000 2018,Richie Incognito accused of using 'weak racist slurs' during Jacksonville game https://t.co/q3dpnXyCLP,0.0,0.503,0.497,-0.8442
355,@FoxNews,Mon Jan 08 18:59:40 +0000 2018,Marchesa designs absent from #GoldenGlobes red carpet https://t.co/dAEeZ8GHo4,0.0,0.0,1.0,0.0
356,@FoxNews,Mon Jan 08 18:56:36 +0000 2018,#Trump administration ends TPS for El Salvador immigrants: What are these temporary protections? https://t.co/Vey7kLfQvU,0.0,0.0,1.0,0.0
357,@FoxNews,Mon Jan 08 18:53:08 +0000 2018,Loretta Lynn's sister Crystal Gayle asks fans to pray for country legend after Lynn breaks hip https://t.co/uSQySDyu6n,0.126,0.0,0.874,0.3182
358,@FoxNews,Mon Jan 08 18:51:09 +0000 2018,Dem-ordered study to expose illegal online gun sales backfires (via @brookefoxnews) https://t.co/qdH76Yc711,0.0,0.458,0.542,-0.765
359,@FoxNews,Mon Jan 08 18:45:45 +0000 2018,Princess Charlotte starts 1st day of school with new portraits https://t.co/2SQvAg9kDw https://t.co/CDVTdUmzlj,0.0,0.0,1.0,0.0
360,@FoxNews,Mon Jan 08 18:41:54 +0000 2018,".@JessicaTarlov: ""I think that working together is going to really benefit Democrats at this point, because America… https://t.co/EmfFCpwNdN",0.162,0.0,0.838,0.5095
361,@FoxNews,Mon Jan 08 18:38:43 +0000 2018,CES 2018: LG Display unveils 65-inch rollable TV https://t.co/f8Qpewd0xr,0.0,0.0,1.0,0.0
362,@FoxNews,Mon Jan 08 18:35:29 +0000 2018,".@RepDeSantis: Kim Jong Un ""wants to hold onto power at all costs. He's running a country that's effectively a pris… https://t.co/I9iJ4aR5IN",0.139,0.0,0.861,0.4404
363,@FoxNews,Mon Jan 08 18:32:47 +0000 2018,"RT @EricShawnTV: Insight on bringing freedom to #Iran as #Iranprotests, #Iranainprotests and #Iranianprotesters  vow to continue their defi…",0.198,0.0,0.802,0.6369
364,@FoxNews,Mon Jan 08 18:30:46 +0000 2018,"""If you're Kim Jong Un you've got to look at this president and say, 'This may not be somebody I really want to mes… https://t.co/XRI5mRgZsn",0.065,0.0,0.935,0.1513
365,@FoxNews,Mon Jan 08 18:29:20 +0000 2018,"Dem-ordered study to expose illegal online gun sales backfires - via @brookefoxnews
https://t.co/aLzqz0Bah6",0.0,0.458,0.542,-0.765
366,@FoxNews,Mon Jan 08 18:26:17 +0000 2018,"If you have a case of the Mondays, watch this adorable video of baby sisters hugging. https://t.co/UdEY208BHF",0.319,0.0,0.681,0.7615
367,@FoxNews,Mon Jan 08 18:21:37 +0000 2018,BREAKING: Federal judge dismisses all charges against Nevada rancher Cliven Bundy and 3 others https://t.co/Ln4b9FVDPj,0.0,0.139,0.861,-0.2732
368,@FoxNews,Mon Jan 08 18:18:15 +0000 2018,"President #Trump departs Joint Base Andrews for speech to American Farm Bureau in Nashville, TN https://t.co/WZ2BYl1R97",0.0,0.0,1.0,0.0
369,@FoxNews,Mon Jan 08 18:13:18 +0000 2018,".@RajShah45: ""[The #Trump Administration has] had so many tremendous successes, with @POTUS leading this spectacula… https://t.co/nsV432haSZ",0.205,0.0,0.795,0.5945
370,@FoxNews,Mon Jan 08 18:06:57 +0000 2018,".@RajShah45 on  Michael Wolff’s book “Fire and Fury: Inside the Trump White House”: ""This book has little to no cre… https://t.co/wyGscYQORA",0.0,0.228,0.772,-0.683
371,@FoxNews,Mon Jan 08 17:57:39 +0000 2018,Florida couple's 'getaway' treehouse must come down after Supreme Court declines to hear case https://t.co/xJu37kcXQs,0.205,0.0,0.795,0.5574
372,@FoxNews,Mon Jan 08 17:54:22 +0000 2018,"Girl saved by firefighters, nurses at basketball tournament after falling into cardiac arrest https://t.co/ekIlx6gDsh",0.157,0.225,0.618,-0.0516
373,@FoxNews,Mon Jan 08 17:52:41 +0000 2018,Supreme Court won't step into Mississippi gay rights legal fight https://t.co/ajDwJ5zMDy,0.325,0.166,0.51,0.3612
374,@FoxNews,Mon Jan 08 17:49:01 +0000 2018,.@NAACP calls for 'snowflake' protest against #Trump at College Football Championship https://t.co/8vyDt2UbbX,0.195,0.134,0.671,0.2263
