,Account Name,Date Created,Tweet,Pos. Sentiment Score,Neg. Sentiment Score,Neut. Sentiment Score,Comp. Sentiment Score
375,@FoxNews,Mon Jan 08 17:46:59 +0000 2018,"Obamas criticized for lavish library plans, including 'test kitchen' https://t.co/KUnZXeED7P",0.0,0.217,0.783,-0.3612
376,@FoxNews,Mon Jan 08 17:37:34 +0000 2018,".@KennedyNation on Steve Bannon's #Trump criticism: ""When you go after [@POTUS'] family, and particularly his child… https://t.co/UK94HTD5gk",0.0,0.153,0.847,-0.4404
377,@FoxNews,Mon Jan 08 17:28:58 +0000 2018,Barbra Streisand slams Golden Globes for lack of female director awards https://t.co/cMVizyjgRu,0.196,0.15,0.654,0.1779
378,@FoxNews,Mon Jan 08 17:13:21 +0000 2018,".@RepDeSantis on  Michael Wolff’s book “Fire and Fury: Inside the Trump White House”: ""[@POTUS] is not going to let… https://t.co/F6K2JXV4Ef",0.0,0.163,0.837,-0.5719
379,@FoxNews,Mon Jan 08 17:09:34 +0000 2018,"Army Vet Stops Semi-Truck on Highway, Gets Out to Salute Fallen WWII Veteran https://t.co/bX50GbVrKL https://t.co/wPCFNloQxB",0.0,0.24,0.76,-0.4767
380,@FoxNews,Mon Jan 08 17:08:35 +0000 2018,Teen girl who shaved head for charity accused of violating academy's 'extreme haircut' policy https://t.co/EbGiOcpKT2,0.137,0.278,0.585,-0.4404
381,@FoxNews,Mon Jan 08 17:06:02 +0000 2018,Incredible Blackbeard discovery: Stunning find on buccaneer's ship reveals pirate reading habits https://t.co/TaPGTZIAF9,0.178,0.0,0.822,0.3818
382,@FoxNews,Mon Jan 08 17:03:14 +0000 2018,".@Richardafowler: ""[Dreamers] deserve the right to be Americans because they're pursuing the American Dream.""… https://t.co/UWPz3qazMC",0.0,0.0,1.0,0.0
383,@FoxNews,Mon Jan 08 16:55:29 +0000 2018,".@LawrenceBJones3: ""If the Democrats can simply agree to the wall and border security, then we can talk about the D… https://t.co/8pqFn77JtK",0.205,0.0,0.795,0.5994
384,@FoxNews,Mon Jan 08 16:53:12 +0000 2018,"Who is Recy Taylor, the woman @Oprah recognized in her #GoldenGlobes speech? https://t.co/qXFXE0x2EH",0.0,0.0,1.0,0.0
385,@FoxNews,Mon Jan 08 16:50:31 +0000 2018,Scientologist Elisabeth Moss slammed for 'hypocritical' #GoldenGlobes speech https://t.co/KB65QgAJX1,0.0,0.0,1.0,0.0
386,@FoxNews,Mon Jan 08 16:47:21 +0000 2018,Will Democrats run on impeachment in 2018 midterms? Don't count it out https://t.co/XOZsy0mt5p,0.0,0.0,1.0,0.0
387,@FoxNews,Mon Jan 08 16:44:41 +0000 2018,Three minor injuries in fire at #Trump Tower https://t.co/x7MBoaYmWN https://t.co/jkIPhQiglM,0.0,0.211,0.789,-0.34
388,@FoxNews,Mon Jan 08 16:41:27 +0000 2018,".@JMfreespeech: Michael Wolff’s book “Fire and Fury: Inside the Trump White House” is ""filled with things that real… https://t.co/0eTJMLkbGJ",0.0,0.171,0.829,-0.5719
389,@FoxNews,Mon Jan 08 16:34:25 +0000 2018,".@JoeConchaTV: ""[@POTUS] is unconventional, we get that completely. But we can't use that as an excuse to say that… https://t.co/MCxgfLItce",0.064,0.0,0.936,0.0772
390,@FoxNews,Mon Jan 08 16:29:23 +0000 2018,".@Jameshohmann: ""If Republicans can avoid some of these really nasty, devastating primary fights, their odds of hol… https://t.co/cSkcdTjWDd",0.0,0.489,0.511,-0.9242
391,@FoxNews,Mon Jan 08 16:20:22 +0000 2018,Apple investors urge tech giant to help curb iPhone addiction among kids https://t.co/AX4ghdXA8E,0.184,0.0,0.816,0.4019
392,@FoxNews,Mon Jan 08 16:17:40 +0000 2018,#Trump administration to end special protections for Salvadoran immigrants https://t.co/2l03NxOZLb https://t.co/Fn3z15NhLe,0.213,0.0,0.787,0.4019
393,@FoxNews,Mon Jan 08 16:12:33 +0000 2018,".@@CBedfordDC: ""If you don't have the skills to succeed in a foreign country...we're going to have a separation of… https://t.co/thg1UnhJst",0.158,0.0,0.842,0.4939
394,@FoxNews,Mon Jan 08 16:10:43 +0000 2018,RT @EricShawnTV: There was a #fire at #Trump Tower this morning. #FDNY #NYPD #SecretService were on it. Question if @POTUS @realDonaldTrump…,0.0,0.0,1.0,0.0
395,@FoxNews,Mon Jan 08 16:01:48 +0000 2018,NBC blames 'third party' for #GoldenGlobes tweet that appeared to endorse Oprah Winfrey for president https://t.co/zIfLnPqeFl,0.242,0.13,0.628,0.3182
396,@FoxNews,Mon Jan 08 16:00:00 +0000 2018,"Democratic strategist @EmTSusson on DACA: ""Everything [@POTUS] does is just putting more chaos into the system."" https://t.co/Zxsxzz5D8K",0.0,0.2,0.8,-0.6115
397,@FoxNews,Mon Jan 08 15:56:34 +0000 2018,"Aquesta Bank Gives Out $1K Bonuses, Hikes Minimum Wage After New Tax Cuts https://t.co/bo7DKTSGAD",0.202,0.124,0.674,0.34
398,@FoxNews,Mon Jan 08 15:55:00 +0000 2018,".@Judgenap: ""There must not only be justice, there must be the appearance of justice in what the @FBI and… https://t.co/zoG1QCTlqo",0.0,0.236,0.764,-0.6759
399,@FoxNews,Mon Jan 08 15:52:48 +0000 2018,The Ford F-150 diesel will be the most fuel efficient full-size pickup https://t.co/jHjJv8Kpp9,0.204,0.0,0.796,0.4728
400,@nytimes,Mon Jan 08 22:47:04 +0000 2018,2 Apple investors are pushing the company to limit technology's effects on children https://t.co/tT4PEsbm0J,0.0,0.0,1.0,0.0
401,@nytimes,Mon Jan 08 22:32:04 +0000 2018,The complete list of winners at the 2018 Golden Globes https://t.co/bhC6fTb4B8,0.237,0.0,0.763,0.4767
402,@nytimes,Mon Jan 08 22:17:03 +0000 2018,New Jersey lifted a ban on a bestselling book about mass incarceration after the ACLU called the prohibition “ironi… https://t.co/BGn8CeeaGR,0.0,0.175,0.825,-0.5574
403,@nytimes,Mon Jan 08 22:00:39 +0000 2018,"“We had hope that if we worked hard, paid our taxes and didn’t get in trouble we would be allowed to stay” https://t.co/X8L2cyVr7Z",0.107,0.152,0.741,-0.0516
404,@nytimes,Mon Jan 08 21:47:05 +0000 2018,The genetic fingerprinting methods that have been so successful in the criminal justice system are now being used t… https://t.co/yb8pmDYv99,0.288,0.119,0.593,0.7065
405,@nytimes,Mon Jan 08 21:33:08 +0000 2018,"Opinion: Oprah, don't do it https://t.co/ElEv8o20TP",0.0,0.0,1.0,0.0
406,@nytimes,Mon Jan 08 21:20:03 +0000 2018,The @nytimesbooks review of “Fire and Fury: Inside the Trump White House” by Michael Wolff https://t.co/f96fh7MwFn,0.0,0.198,0.802,-0.5719
407,@nytimes,Mon Jan 08 21:10:05 +0000 2018,"RT @rpogrebin: BIG ART NEWS A Mega-dealer is getting more mega: David Zwirner is planning a new $50m gallery in Chelsea, designed by Renzo…",0.0,0.0,1.0,0.0
408,@nytimes,Mon Jan 08 20:55:04 +0000 2018,"Just about anyone can enter this visa-free zone between Kazakhstan and China — that is, except for men with long be… https://t.co/7Wl4cMH8zS",0.0,0.0,1.0,0.0
409,@nytimes,Mon Jan 08 20:46:56 +0000 2018,"Another NYT reader's reaction to the Trump administration announcement that nearly 200,000 Salvadorans must leave t… https://t.co/WEhbmWmmQA",0.0,0.07,0.93,-0.0516
410,@nytimes,Mon Jan 08 20:40:12 +0000 2018,"A reader reacting to the Trump administration announcement that nearly 200,000 Salvadorans must leave the U.S.… https://t.co/KuCCc2U12J",0.0,0.074,0.926,-0.0516
411,@nytimes,Mon Jan 08 20:25:06 +0000 2018,"The charges against the Bundys, who led an armed standoff at their ranch in 2014, have been dismissed by a federal… https://t.co/mwlFaxG1qr",0.0,0.095,0.905,-0.2732
412,@nytimes,Mon Jan 08 20:10:06 +0000 2018,"Best: Oprah Winfrey's speech, Natalie Portman's one-liner 
Worst: Mostly silent men, some of those red-carpet inter… https://t.co/xttPAYDe4N",0.18,0.176,0.644,0.0258
413,@nytimes,Mon Jan 08 19:55:13 +0000 2018,"How an abolitionist, pro-North Civil War hymn came to be the fight song of a football team in the Deep South https://t.co/Nl908Tb50x",0.0,0.255,0.745,-0.7579
414,@nytimes,Mon Jan 08 19:40:06 +0000 2018,"Carrie Gracie said she was offered a raise before resigning as the BBC’s China editor, but one that still did not b… https://t.co/fjI9hJ0OIN",0.0,0.065,0.935,-0.1154
415,@nytimes,Mon Jan 08 19:25:02 +0000 2018,RT @nytimesES: Casi 200.000 salvadoreños que tenían permiso de vivir en Estados Unidos por más de una década ahora deberán irse del país. h…,0.0,0.0,1.0,0.0
416,@nytimes,Mon Jan 08 19:10:04 +0000 2018,"Marinate today, grill tomorrow https://t.co/JoFJ3RdE5z",0.0,0.0,1.0,0.0
417,@nytimes,Mon Jan 08 19:00:09 +0000 2018,RT @comradewong: How will a reborn Chinese empire shape the world? My thoughts on leaving China after nearly a decade reporting there for t…,0.0,0.0,1.0,0.0
418,@nytimes,Mon Jan 08 18:47:55 +0000 2018,Breaking News: A fraternity has been banned from operating in Pennsylvania for 10 years after a pledge died in a 20… https://t.co/yIZI20F5MF,0.0,0.28,0.72,-0.765
419,@nytimes,Mon Jan 08 18:35:09 +0000 2018,"A handful of Mexican towns and cities are effectively seceding from the state. Sometimes with money, sometimes with… https://t.co/0yVm5GFYnA",0.146,0.0,0.854,0.4404
420,@nytimes,Mon Jan 08 18:20:28 +0000 2018,"RT @adamliptak: “I have wondered if black people even have souls,” said a juror in a death penalty case.  On Monday, the Supreme Court call…",0.118,0.226,0.656,-0.5106
421,@nytimes,Mon Jan 08 18:10:13 +0000 2018,"Nearly 200,000 people from El Salvador who have been allowed to live in the U.S. for more than a decade must leave… https://t.co/XOPsyYGjKI",0.0,0.0,1.0,0.0
422,@nytimes,Mon Jan 08 18:00:17 +0000 2018,RT @ThomasErdbrink: “The problem is that we want two generations after us to live the way we like them to.” https://t.co/HP2qmmJfks,0.155,0.11,0.735,0.0258
423,@nytimes,Mon Jan 08 17:50:19 +0000 2018,"At least 4 people from 3 states have lined up to claim Charles Manson’s body, his property or both in the weeks sin… https://t.co/seg8USY4ll",0.0,0.0,1.0,0.0
424,@nytimes,Mon Jan 08 17:40:13 +0000 2018,"“We’re already taxed and harassed, and soon they’ll be charging for air,” one fruit and vegetable vendor said https://t.co/P9t15mbBXF",0.0,0.163,0.837,-0.5423
425,@nytimes,Mon Jan 08 17:30:03 +0000 2018,"RT @dansaltzstein: We got 13,000 applications for our 52 Places Traveler job. We'll announce the winner later this week. In the meantime, a…",0.147,0.0,0.853,0.5859
426,@nytimes,Mon Jan 08 17:20:03 +0000 2018,"""The result was one of the most elegant, genuinely chic red carpets I’ve seen in Hollywood. Given meaning by the wo… https://t.co/kvzhTsZrCV",0.224,0.0,0.776,0.6962
427,@nytimes,Mon Jan 08 17:10:08 +0000 2018,"RT @jessbidgood: ""You have to shout to be heard above the wind, but you have nothing intelligent to say.” @kseelye on our trip up Mt. Washi…",0.0,0.114,0.886,-0.4973
428,@nytimes,Mon Jan 08 17:00:19 +0000 2018,A strong economy typically lifts a president's approval ratings. President Trump seems to be an exception. https://t.co/lFQBzplPI9,0.33,0.0,0.67,0.7506
429,@nytimes,Mon Jan 08 16:45:05 +0000 2018,Here’s a look at the highs and lows of Golden Globes night https://t.co/GFGXxBlCo1,0.0,0.141,0.859,-0.2023
430,@nytimes,Mon Jan 08 16:41:02 +0000 2018,It was so hot in Australia that the asphalt melted on a stretch of highway https://t.co/CZAndxpbjy,0.0,0.0,1.0,0.0
431,@nytimes,Mon Jan 08 16:30:22 +0000 2018,"RT @melbournecoal: The new editor of GLAMOUR is...Samantha Barry, the first top editor at Condé Nast with an exclusively digital and televi…",0.229,0.0,0.771,0.7125
432,@nytimes,Mon Jan 08 16:20:07 +0000 2018,FEMA is substantially redrawing New York City’s flood maps to account for climate change. Deciding who is in the fl… https://t.co/AgwOw3TItV,0.0,0.0,1.0,0.0
433,@nytimes,Mon Jan 08 16:10:04 +0000 2018,"RT @marcatracy: Tonight, Georgia's band will over and over play a Georgia fight song. It's ""Battle Hymn of the Republic."" How the Civil War…",0.087,0.188,0.725,-0.4215
434,@nytimes,Mon Jan 08 16:00:34 +0000 2018,Do parents make kids fat? https://t.co/4YjB4jynMC,0.0,0.0,1.0,0.0
435,@nytimes,Mon Jan 08 15:55:07 +0000 2018,"RT @nytvideo: The Trump administration will end a program that allowed nearly 200,000 people from El Salvador to stay in the U.S. In this v…",0.0,0.0,1.0,0.0
436,@nytimes,Mon Jan 08 15:51:07 +0000 2018,Some of the economic policies Trump's administration is pursuing are at odds with what many in the farm industry sa… https://t.co/Z6Fw7JV7x9,0.0,0.0,1.0,0.0
437,@nytimes,Mon Jan 08 15:41:05 +0000 2018,"RT @nytopinion: Trump's defenders have learned to praise him in order to steady him, writes @CharlesMBlow https://t.co/M4ihQXJKG9",0.246,0.0,0.754,0.5994
438,@nytimes,Mon Jan 08 15:33:07 +0000 2018,"Recy Taylor, who Oprah Winfrey mentioned in her Golden Globes speech, was abducted and raped by 6 white men in 1944… https://t.co/yNKXXg9dpp",0.0,0.294,0.706,-0.836
439,@nytimes,Mon Jan 08 15:20:13 +0000 2018,"President Hassan Rouhani of Iran lashed out at his hard-line opponents: ""One cannot force one's lifestyle on the fu… https://t.co/Q3IPF3oHOu",0.0,0.0,1.0,0.0
440,@nytimes,Mon Jan 08 15:20:05 +0000 2018,"Breaking News: Nearly 200,000 Salvadorans allowed to live in the U.S. temporarily after 2 earthquakes in 2001 must… https://t.co/m3rU3Opnnb",0.0,0.0,1.0,0.0
441,@nytimes,Mon Jan 08 15:11:08 +0000 2018,RT @NYTScience: “There’s this hollowness yet this ghostlike pain still there which is fascinating from a scientific perspective but horrifi…,0.105,0.1,0.794,0.0258
442,@nytimes,Mon Jan 08 15:10:07 +0000 2018,"Seth Meyers wisecracked about the notion that Oprah Winfrey might run for president. By the end of her speech, it s… https://t.co/225ffDJ7bI",0.0,0.067,0.933,-0.128
443,@nytimes,Mon Jan 08 15:04:55 +0000 2018,"RT @melbournecoal: BREAK: GLAMOUR has chosen its next top editor: Samantha Barry, an executive producer at CNN. Her digital and television…",0.238,0.0,0.762,0.7125
444,@nytimes,Mon Jan 08 15:00:35 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/nv888KXNiY https://t.co/VofYEJ5Wmx,0.0,0.0,1.0,0.0
445,@nytimes,Mon Jan 08 14:46:05 +0000 2018,Video: #MeToo leads at the Golden Globes https://t.co/FGqPe6hoY2,0.0,0.0,1.0,0.0
446,@nytimes,Mon Jan 08 14:41:02 +0000 2018,"Last May, Jared Kushner accompanied President Trump on the pair’s first diplomatic trip to Israel.

Shortly before,… https://t.co/Wh8ixjfeAJ",0.0,0.0,1.0,0.0
447,@nytimes,Mon Jan 08 14:36:33 +0000 2018,"RT @UpshotNYT: The jobless rate is low; so are the president's approval ratings. Historically, there is something wrong with this picture.…",0.118,0.198,0.684,-0.2732
448,@nytimes,Mon Jan 08 14:31:09 +0000 2018,A fire broke out near the top of Trump Tower in New York. A firefighter was hurt by falling debris and 2 civilians… https://t.co/4hDyD7QG0Z,0.064,0.364,0.571,-0.8126
449,@nytimes,Mon Jan 08 14:15:14 +0000 2018,Eight pairs of actresses and activists attended the Golden Globes together. Here's what the talked about. https://t.co/sGsKyd6ayI,0.0,0.0,1.0,0.0
450,@nytimes,Mon Jan 08 14:00:22 +0000 2018,Bannon needs Breitbart. Does Breitbart need Bannon? https://t.co/tZJwuNPPJN,0.0,0.0,1.0,0.0
451,@nytimes,Mon Jan 08 13:46:07 +0000 2018,Natalie Portman delivered a line that instantly landed among the Golden Globes's most memorable https://t.co/MfWRlh8Qst,0.0,0.0,1.0,0.0
452,@nytimes,Mon Jan 08 13:32:06 +0000 2018,"""The Globes still celebrated the power players of a system in which Harvey Weinstein, whose abuses precipitated the… https://t.co/Wd3YTSqaSn",0.159,0.155,0.687,0.0258
453,@nytimes,Mon Jan 08 13:00:28 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/23Cz3w9O2c https://t.co/CZj0pS6XM0,0.0,0.0,1.0,0.0
454,@nytimes,Mon Jan 08 12:45:15 +0000 2018,Iran has banned the teaching of English in primary schools to block Western “cultural invasion” https://t.co/aN2PrcD34n,0.0,0.296,0.704,-0.7096
455,@nytimes,Mon Jan 08 12:31:05 +0000 2018,"A senior BBC News editor accused the network of operating a ""secretive and illegal"" salary system that pays men mor… https://t.co/JB8M9n4B4r",0.0,0.254,0.746,-0.7003
456,@nytimes,Mon Jan 08 12:15:09 +0000 2018,A transcript of Seth Meyers's Golden Globes monologue https://t.co/MeEYazWZ6h,0.0,0.0,1.0,0.0
457,@nytimes,Mon Jan 08 12:00:21 +0000 2018,"President Trump defended his fitness for office after a new book raised questions about his mental health, calling… https://t.co/AZZgNfvkgC",0.11,0.0,0.89,0.2732
458,@nytimes,Mon Jan 08 11:50:08 +0000 2018,"Stephen Bannon tried backing away from his explosive comments, saying that the younger Trump was ""both a patriot an… https://t.co/TpdTx9rGoe",0.058,0.0,0.942,0.0258
459,@nytimes,Mon Jan 08 11:40:13 +0000 2018,"Read speeches from Elisabeth Moss, Laura Dern, Frances McDormand and Gary Oldman https://t.co/vXYIWzJyXj",0.0,0.0,1.0,0.0
460,@nytimes,Mon Jan 08 11:30:06 +0000 2018,Morning Briefing: Here's what you need to know to start your day https://t.co/onNxHFF46I https://t.co/uC0AobaWGP,0.0,0.0,1.0,0.0
461,@nytimes,Mon Jan 08 11:21:02 +0000 2018,"An Iranian oil tanker that collided with another ship off China's coast is at risk of exploding and sinking, the Ch… https://t.co/XrCcYABhA0",0.0,0.091,0.909,-0.2732
462,@nytimes,Mon Jan 08 11:11:02 +0000 2018,"RT @nytimesworld: Remember the “new Coke” blunder? The makers of Irn Bru, a popular Scottish soda, are facing a similar uproar from custome…",0.123,0.0,0.877,0.4215
463,@nytimes,Mon Jan 08 11:00:23 +0000 2018,Israel published a blacklist of 20 organizations whose leaders it has barred from entering the country for supporti… https://t.co/SSYCUKsLvl,0.0,0.0,1.0,0.0
464,@nytimes,Mon Jan 08 10:46:03 +0000 2018,"The strongest challenger to Egypt’s leader withdrew from the country’s presidential race, with his lawyer saying th… https://t.co/o6dlzUHSaX",0.216,0.0,0.784,0.5267
465,@nytimes,Mon Jan 08 10:29:02 +0000 2018,Read Oprah Winfrey's Golden Globes speech https://t.co/Q3O0v5mAmu,0.0,0.0,1.0,0.0
466,@nytimes,Mon Jan 08 10:15:12 +0000 2018,The police in Belfast said they were investigating a tweet by a member of Parliament who appeared to mock the anniv… https://t.co/hPyVFiNOXj,0.0,0.128,0.872,-0.4215
467,@nytimes,Mon Jan 08 09:59:03 +0000 2018,The complete list of winners at the 2018 Golden Globes https://t.co/BbxDaUeBJV,0.237,0.0,0.763,0.4767
468,@nytimes,Mon Jan 08 09:44:04 +0000 2018,RT @nytimesworld: How do you maintain a fence nearly twice as long as the U.S.-Mexico border? Ask Australia. https://t.co/tIvo6eTjgH,0.0,0.0,1.0,0.0
469,@nytimes,Mon Jan 08 09:31:01 +0000 2018,"Opinion: ""America is upside down and inside out. There's meaningless make-believe in the capital of politics. There… https://t.co/D9MIieTr87",0.0,0.146,0.854,-0.4404
470,@nytimes,Mon Jan 08 09:16:05 +0000 2018,"Countries are unsure whether to take President Trump's words as policy pronouncements, or whether they can be safel… https://t.co/w3BeqjVQSX",0.0,0.1,0.9,-0.25
471,@nytimes,Mon Jan 08 08:52:06 +0000 2018,Iran has banned the teaching of English in primary schools to block Western “cultural invasion” https://t.co/jod8Mlwjar,0.0,0.296,0.704,-0.7096
472,@nytimes,Mon Jan 08 08:37:05 +0000 2018,"RT @FrankBruni: In this anxious time of absent leadership, I found reassurance in the gestures, words and work honored at the Golden Globes…",0.229,0.082,0.69,0.6187
473,@nytimes,Mon Jan 08 08:22:05 +0000 2018,"Heavy snowfall. Face-freezing temperatures. Around the globe, another winter phenomenon was in full force: rescuing… https://t.co/YlGk9Halee",0.0,0.0,1.0,0.0
474,@nytimes,Mon Jan 08 08:07:11 +0000 2018,"Will Steve Bannon be able to hang on to Breitbart News?
 https://t.co/aLi0eFHf1C",0.0,0.0,1.0,0.0
475,@nytimes,Mon Jan 08 07:52:01 +0000 2018,"RT @nytimesarts: The Golden Globes was a half-protest, half party, where some stars spoke out for #TimesUp and others let their pins do the…",0.109,0.0,0.891,0.4019
476,@nytimes,Mon Jan 08 07:37:06 +0000 2018,Can tech companies like Google and Paytm convince Indian consumers to leave their cash at home? https://t.co/m4jc3kUfzS,0.228,0.061,0.711,0.5106
477,@nytimes,Mon Jan 08 07:22:06 +0000 2018,The votes are in: Oprah Winfrey won the night https://t.co/bueoAJBdn1,0.291,0.0,0.709,0.5719
478,@nytimes,Mon Jan 08 07:07:03 +0000 2018,RT @sewellchan: I was moved by @Oprah's remarks about Recy Taylor — and honored to have written our @NYTObits obituary about her: https://t…,0.16,0.0,0.84,0.5859
479,@nytimes,Mon Jan 08 06:52:00 +0000 2018,"Walking or cycling changes the makeup of our gut bacteria in ways that may promote health, a study found https://t.co/H3YPWim14a",0.126,0.0,0.874,0.3818
480,@nytimes,Mon Jan 08 06:37:04 +0000 2018,A suburb in Australia just had the hottest day on record https://t.co/ZhX1ngFRiW,0.0,0.0,1.0,0.0
481,@nytimes,Mon Jan 08 06:22:04 +0000 2018,A top BBC editor quit her post to protest what she said was a “secretive and illegal” salary system that pays men m… https://t.co/065Jp4a3HP,0.076,0.084,0.84,-0.0516
482,@nytimes,Mon Jan 08 06:07:27 +0000 2018,One of the great challenges for entrepreneurs who name their companies after themselves is serving their customers… https://t.co/oHtjfNnTvY,0.252,0.0,0.748,0.6597
483,@nytimes,Mon Jan 08 05:50:44 +0000 2018,"In an 11,500-year-old skeleton found in Alaska, scientists have found new clues to how people first arrived in the… https://t.co/HrX9q2fbZY",0.0,0.0,1.0,0.0
484,@nytimes,Mon Jan 08 05:35:18 +0000 2018,"As Trump Appeals to Farmers, Some of His Policies Don’t https://t.co/5wHodB1Gwl",0.0,0.0,1.0,0.0
485,@nytimes,Mon Jan 08 05:23:55 +0000 2018,"The experience was overwhelming, confusing (where are their parents?) and educational. Here’s what the sneaker expe… https://t.co/iz3enR4n5C",0.0,0.106,0.894,-0.2263
486,@nytimes,Mon Jan 08 05:09:35 +0000 2018,"In an ancient burial pit in Alaska, scientists have found new clues to how people first arrived in the Americas fro… https://t.co/xjQZgJNlF1",0.0,0.0,1.0,0.0
487,@nytimes,Mon Jan 08 04:52:06 +0000 2018,"Debra Messing, live on E!, chastised E! https://t.co/jcWr4yyKd6",0.0,0.351,0.649,-0.5837
488,@nytimes,Mon Jan 08 04:28:03 +0000 2018,"Natalie Portman: ""And here are the all-male nominees"" https://t.co/SlTDj01NI7",0.0,0.0,1.0,0.0
489,@nytimes,Mon Jan 08 04:18:00 +0000 2018,A full transcript of Oprah Winfrey's Golden Globes speech: https://t.co/Tvmp3xJDpO https://t.co/84WdtTcWnq,0.0,0.0,1.0,0.0
490,@nytimes,Mon Jan 08 04:16:50 +0000 2018,The complete list of winners at the 2018 Golden Globes https://t.co/Bl9qcHIOZg,0.237,0.0,0.763,0.4767
491,@nytimes,Mon Jan 08 04:11:40 +0000 2018,"""Three Billboards"" and ""Lady Bird"" won the top movie awards at the Golden Globes, and Oprah Winfrey jolted the crow… https://t.co/irHWXYldIx",0.321,0.0,0.679,0.8176
492,@nytimes,Mon Jan 08 04:07:49 +0000 2018,"Not everyone has been pleased with the Golden Globes success of ""Three Billboards Outside Ebbing, Missouri"" https://t.co/vAI40YiPYc",0.306,0.0,0.694,0.765
493,@nytimes,Mon Jan 08 04:06:29 +0000 2018,"The NYT review of ""Three Billboards Outside Ebbing, Missouri,"" which just won a Golden Globe for best drama https://t.co/N9AQ06BKEl",0.331,0.0,0.669,0.836
494,@nytimes,Mon Jan 08 04:02:02 +0000 2018,"Frances McDormand, in 2017: ""I’m not an actor because I want my picture taken. I’m an actor because I want to be pa… https://t.co/yUNPt4nLx9",0.115,0.0,0.885,0.1531
495,@nytimes,Mon Jan 08 03:53:04 +0000 2018,Photos: We sent a Pulitzer-prize winning photographer to capture the realities of the Golden Globes red carpet… https://t.co/SnHpnV2pWN,0.175,0.0,0.825,0.5267
496,@nytimes,Mon Jan 08 03:45:41 +0000 2018,"In most films, girls exist to be looked at. But in Greta Gerwig’s ""Lady Bird,"" the girl is the one who looks. From… https://t.co/Hcii8NtPQb",0.0,0.0,1.0,0.0
497,@nytimes,Mon Jan 08 03:44:23 +0000 2018,"The NYT review of ""Lady Bird,"" which just won a Golden Globe for best comedy/musical https://t.co/TctuZGKtlA",0.378,0.0,0.622,0.836
498,@nytimes,Mon Jan 08 03:36:07 +0000 2018,"RT @nytimesarts: Saoirse Ronan wins the Golden Globe for best actress in a movie, comedy/musical for ""Lady Bird""",0.345,0.0,0.655,0.836
499,@nytimes,Mon Jan 08 03:31:38 +0000 2018,"Reese Witherspoon: ""People out there who are feeling silenced – we see you, we hear you and we will tell your story"" https://t.co/rgbbntDM54",0.067,0.0,0.933,0.128
